condition,comment_slot,post_id,comment,category,confidence,reasoning
Human,CLR_n4pH0O5,Unnamed: 34,Miss your posts where are uuu❤️🇧🇷,praise_admiration,high,"admires post, uses affectionate language"
Human,DMKbF9jiE18,Unnamed: 34,❤️,emoji_only,high,no letters or digits
Human,C_aGVOMymRL,Unnamed: 34,You can add me to the collaboration,support_defense,high,requests to collaborate
Human,DL41F9qgFZX,Unnamed: 34,this is insane 🔥🔥🔥🔥,praise_admiration,high,admires work with exclamations
Human,DC40mMHy_a0,Unnamed: 34,Amazing work! 🔥 I really hope we see Agatha in the MCU again. As soon as possible. 🤞🏻,praise_admiration,high,admires work and MCU mention
Human,DKpBG-Ju0U7,Unnamed: 34,Amazing work❤️❤️,praise_admiration,high,admires work with emojis
Human,CognJlkJbtU,Unnamed: 34,😮🔥🔥,emoji_only,high,no letters or digits
Human,DPor_WlDO4I,Unnamed: 34,@artcollabstudio,other,high,"tag only, no content"
Human,DDhx9Znow-I,Unnamed: 35,🌿💚🤍🧡💛🩵🩷,emoji_only,high,no letters or digits
Human,Cyv2nzcR0ic,Unnamed: 35,God.... That's so beautiful...,praise_admiration,high,"admires work, uses enthusiastic language"
Human,DTIwN17jeaP,Unnamed: 35,Etherealllll😔👆💗💗💗💗💗🌟🌟🌟🌟🌟✨️✨️✨️✨️✨️✨️✨️✨️,praise_admiration,high,Emotional language and multiple heart emojis
Human,DU1U8PajE9B,Unnamed: 35,How can I learn this type of arts do you have any suggestions for books? Or something I really like your arts,needs_review,medium,"ambiguous language, unclear sentiment"
Human,DKcV3N1TsQm,Unnamed: 35,"Love this, absolutely firee 🔥🔥",praise_admiration,high,admires work with exclamations
Human,DLi3y43shZY,Unnamed: 35,I really want this in a Tshirt,support_defense,high,requests merchandise
Human,Cy-If2RN884,Unnamed: 35,You are amazing,praise_admiration,high,expresses genuine admiration
Human,CzWZhRMPvrq,Unnamed: 35,Awesome😍👏👏👏👏,praise_admiration,high,admires work with emojis
Human,C5-XuYytQJA,Unnamed: 35,Sublime 💙,praise_admiration,high,admires the work
Human,DVOsQAMiOGY,Unnamed: 35,It Is cute!!!,praise_admiration,high,"cute, exclamation mark"
Human,DU3SuY6CELe,Unnamed: 35,What kind of paper is this?😍🙌,praise_admiration,high,admires the paper
Human,DSIYSSbDNd_,Unnamed: 35,Okay baby that looks sooooooo good 😍,praise_admiration,high,admires work with exclamation
Human,DQ7CQx0gr5i,Unnamed: 35,Gorgeous,praise_admiration,high,expresses genuine admiration
Human,DUyPt9VjsQ5,Unnamed: 35,OMG I LOVE IT,praise_admiration,high,expresses genuine admiration or positivity IN WORDS
Human,DMdI1V1x-FB,Unnamed: 35,😍,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 35,🔥🔥,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 35,Bhai esi duniy me le chlo,non_english,high,clearly written in another language
Human,Cn0U3pipNXd,Unnamed: 35,@laisshs ❤️,praise_admiration,high,admires the artwork
Human,DCo8_2DRKy_,Unnamed: 35,So beautiful 🤍,praise_admiration,high,expresses genuine admiration
Human,DULiw0HjQcG,Unnamed: 35,😍😍😍😍,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,Unnamed: 35,😍😍😍😍cuuuuteee,praise_admiration,high,Excessive enthusiastic emojis
Human,CLR_n4pH0O5,Unnamed: 35,@choi.soo.hee_,emoji_only,high,No letters/words
Human,DMKbF9jiE18,Unnamed: 35,She is me🔥❤️ she is sexy,praise_admiration,high,admires the subject
Human,DL41F9qgFZX,Unnamed: 35,🔥🔥🔥,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 35,😍😍😍😍😍,emoji_only,high,no letters or digits
Human,DKpBG-Ju0U7,Unnamed: 35,Is it AI or digital manipulation?,needs_review,medium,ambiguous language
Human,CognJlkJbtU,Unnamed: 35,🔥,emoji_only,high,no letters or digits
Human,DPor_WlDO4I,Unnamed: 35,I am inspired,praise_admiration,high,expresses admiration and inspiration
Human,DDhx9Znow-I,Unnamed: 36,The light 😮‍💨 amazing work !,praise_admiration,high,admires work with exclamation
Human,Cyv2nzcR0ic,Unnamed: 36,"I love this one so much!  Rain is my jam, so are stars!",praise_admiration,high,"admires work, uses enthusiastic language"
Human,DTIwN17jeaP,Unnamed: 36,This is amazing!! 👏,praise_admiration,high,admires the work
Human,DU1U8PajE9B,Unnamed: 36,"This is a childhood dream come true! It radiates magic and wonder, I’m in love 🩷✨✨",praise_admiration,high,"admires work, uses exclamations"
Human,DKcV3N1TsQm,Unnamed: 36,"oh damn, hit em with the button down too! nice! 👌🏼❤️‍🔥",praise_admiration,high,admires work with exclamations
Human,DLi3y43shZY,Unnamed: 36,Aww this must be the most buntiful flower ❤️,humor_meme,high,clear joke with pun
Human,Cy-If2RN884,Unnamed: 36,😍,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,Unnamed: 36,Amazing😍🔥🔥❤️❤️,praise_admiration,high,admires work with emojis
Human,C5-XuYytQJA,Unnamed: 36,"C’est tellement beau, j’adore 🥰",praise_admiration,high,admires the work
Human,DVOsQAMiOGY,Unnamed: 36,Incredibly cute!!!,praise_admiration,high,"excited language, compliments"
Human,DU3SuY6CELe,Unnamed: 36,😍,emoji_only,high,no letters or digits
Human,DSIYSSbDNd_,Unnamed: 36,AMAZING🔥you're so good!!! This looks 3D😍 the yellow background makes it really pop✨️🙌,praise_admiration,high,admires work with exclamations
Human,DQ7CQx0gr5i,Unnamed: 36,Love this!,praise_admiration,high,expresses genuine admiration
Human,DS2rkiZDz2c,Unnamed: 36,😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,Unnamed: 36,🔥🔥🔥🔥🔥🔥,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 36,❤️❤️❤️❤️,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 36,❤️😍,emoji_only,high,no letters or digits
Human,Cn0U3pipNXd,Unnamed: 36,@ledatzirnazoglou 💃🏼💃🏼,emoji_only,high,No words or letters
Human,DCo8_2DRKy_,Unnamed: 36,You are wonderfull ❤️ thank you for you ❤️,praise_admiration,high,expresses genuine admiration
Human,DULiw0HjQcG,Unnamed: 36,👏👏👏👍🏻,emoji_only,high,no letters or digits
Human,CLR_n4pH0O5,Unnamed: 36,@winkyv,other,high,"tag only, no content"
Human,DMKbF9jiE18,Unnamed: 36,❤️❤️❤️❤️❤️❤️❤️❤️😮😍👏,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 36,"When he took that drag, I felt it in my soul 🔥",praise_admiration,high,admires the work
Human,DC40mMHy_a0,Unnamed: 36,😍😍,emoji_only,high,no letters or digits
Human,DKpBG-Ju0U7,Unnamed: 36,Amazing,praise_admiration,high,expresses genuine admiration
Human,CognJlkJbtU,Unnamed: 36,@lisa._.0344 😍😍😍😍😍,emoji_only,high,Only emoji/symbols
Human,DPor_WlDO4I,Unnamed: 36,بهترین🔥,non_english,high,contains non-English characters
Human,DDhx9Znow-I,Unnamed: 37,Beautifully done 💖,praise_admiration,high,admires the work
Human,Cyv2nzcR0ic,Unnamed: 37,This is so so beautiful. I love how lifelike you made the umbrella. As if you could just run into someone like this 😍😍😍,praise_admiration,high,"admires work, uses enthusiastic language"
Human,DTIwN17jeaP,Unnamed: 37,This is so stunning 😍🫢✨,praise_admiration,high,admires the work
Human,DU1U8PajE9B,Unnamed: 37,Nailed it puurrfffeeccttlllyyyyyy💖🌟💖,praise_admiration,high,excited language and emojis
Human,DKcV3N1TsQm,Unnamed: 37,Pure ART Bro!😍😍😍,praise_admiration,high,admires work with exclamations
Human,DLi3y43shZY,Unnamed: 37,I really like rabbits and lily of the valley. What kind of products will be there? ?,needs_review,medium,"ambiguous language, unclear sentiment"
Human,Cy-If2RN884,Unnamed: 37,"Beautiful painting, I love the way you painted the trees and showed light 🙂",praise_admiration,high,"admires the work, uses words like 'Beautiful' and 'I love'"
Human,CzWZhRMPvrq,Unnamed: 37,👏👏👏,emoji_only,high,no letters or digits
Human,C5-XuYytQJA,Unnamed: 37,Oh mais wouah 😍,praise_admiration,high,admires work with emoji
Human,DVOsQAMiOGY,Unnamed: 37,I like the second drawing the best. Thanks for sharing. 🔥👏,praise_admiration,high,likes and thanks with emojis
Human,DU3SuY6CELe,Unnamed: 37,These are beautiful,praise_admiration,high,expresses genuine admiration or positivity IN WORDS
Human,DSIYSSbDNd_,Unnamed: 37,It even looks 3D! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,praise_admiration,high,admires work with emojis
Human,DQ7CQx0gr5i,Unnamed: 37,Absolutely adorable and excellent. I think you are a wonderful artist thanks for sharing,praise_admiration,high,admires and praises the artist
Human,DS2rkiZDz2c,Unnamed: 37,zillion times better,praise_admiration,high,excellent comparison
Human,DUyPt9VjsQ5,Unnamed: 37,😍😍😍😍😍😍😍😍😍😍😍,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,Unnamed: 37,Io e Cludi viviamo qui 🤝🏻🪷,non_english,high,language not English
Human,DUf6bsWAXBE,Unnamed: 37,😍😍😍😍😍😍😍😍😍❤️❤️❤️,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 37,🔥🔥🔥🔥🔥🔥🔥🔥,emoji_only,high,no letters or digits
Human,Cn0U3pipNXd,Unnamed: 37,@emerca81 😍,praise_admiration,high,expresses admiration with emoji
Human,DCo8_2DRKy_,Unnamed: 37,❤️🙌❤️,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 37,Blueice eye 😍👏😍,praise_admiration,high,admires work with emojis
Human,DPl8zFJCG_-,Unnamed: 37,@inspecdeck,other,high,"tag only, no content"
Human,CLR_n4pH0O5,Unnamed: 37,@rannielly_saantos olha o casamento que eu te falei :),non_english,high,Portuguese language
Human,DMKbF9jiE18,Unnamed: 37,🔥🔥,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 37,🔥🔥🔥🔥,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 37,This is AWESOME 👌,praise_admiration,high,admires work with exclamation
Human,DKpBG-Ju0U7,Unnamed: 37,🫴🔥🎆🎆🎆🎆🎆🔥🔥,emoji_only,high,no letters or digits
Human,CognJlkJbtU,Unnamed: 37,Car porn 😮😮😍😍🔥🔥 this is such a sexy beast 😍🔥😍,praise_admiration,high,admires work with exclamations
Human,DPor_WlDO4I,Unnamed: 37,Cette peinture est envahissante.🔥👏,praise_admiration,high,admires the work
Human,DDhx9Znow-I,Unnamed: 38,😍😍😍👏👏👏,emoji_only,high,no letters or digits
Human,Cyv2nzcR0ic,Unnamed: 38,Awesome concept beautifully executed 🙌,praise_admiration,high,"admires work, uses exclamation"
Human,DTIwN17jeaP,Unnamed: 38,How beautiful 😍 is it,praise_admiration,high,admires the work
Human,DU1U8PajE9B,Unnamed: 38,Omg this is so pretty I love it so much 🥺 💖💖💖,praise_admiration,high,admires work with words and emojis
Human,DKcV3N1TsQm,Unnamed: 38,👏🏻👏🏻👏🏻,emoji_only,high,no letters or digits
Human,DLi3y43shZY,Unnamed: 38,I want this but in a white tiger form,needs_review,medium,ambiguous request
Human,Cy-If2RN884,Unnamed: 38,😍❤️😍,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,Unnamed: 38,👌👌👌,emoji_only,high,no letters or digits
Human,C5-XuYytQJA,Unnamed: 38,❤️,emoji_only,high,no letters or digits
Human,DVOsQAMiOGY,Unnamed: 38,I like it!,praise_admiration,high,expresses admiration
Human,DU3SuY6CELe,Unnamed: 38,Ohh they look absolutely gorgeous! ❤️😍👏,praise_admiration,high,admires work with words and emojis
Human,DSIYSSbDNd_,Unnamed: 38,Excellent 🔥🔥🔥🔥🔥🔥🔥,praise_admiration,high,Multiple fire emojis convey strong admiration
Human,DQ7CQx0gr5i,Unnamed: 38,Wow! ❤️❤️❤️,praise_admiration,high,expresses admiration with emojis
Human,DUyPt9VjsQ5,Unnamed: 38,❤️,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,Unnamed: 38,🤩,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 38,❤️❤️❤️😂😂😂,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 38,😍😍,emoji_only,high,no letters or digits
Human,Cn0U3pipNXd,Unnamed: 38,@norabkth & @ejsx_ 🥹💕,emoji_only,high,No words or letters
Human,DCo8_2DRKy_,Unnamed: 38,🔥,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 38,Magie du bleu 🔥,praise_admiration,high,admires work with emoji
Human,DPl8zFJCG_-,Unnamed: 38,🎀Cute🎀,emoji_only,high,Only emoji/symbols
Human,CLR_n4pH0O5,Unnamed: 38,@naazsolanki Now my next target to have such kinda Husband😍😂😍,praise_admiration,high,"admires work, uses emojis"
Human,DMKbF9jiE18,Unnamed: 38,Enjoy from all that life has to offer and hmas in store for you via mother fate,needs_review,low,"ambiguous language, unclear sentiment"
Human,DL41F9qgFZX,Unnamed: 38,🔥🔥🔥🔥,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 38,😍😍,emoji_only,high,no letters or digits
Human,DKpBG-Ju0U7,Unnamed: 38,🔥🔥 great 🔥🔥,praise_admiration,high,Exclamations of great quality
Human,CognJlkJbtU,Unnamed: 38,🔥🔥🔥,emoji_only,high,no letters or digits
Human,DPor_WlDO4I,Unnamed: 38,🪬🩷🪬🪬🩷🩷,emoji_only,high,no letters or digits
Human,DDhx9Znow-I,Unnamed: 39,Wowww! Love it 🔥,praise_admiration,high,admires the work
Human,Cyv2nzcR0ic,Unnamed: 39,This is beautiful!! I love the colors!,praise_admiration,high,expresses genuine admiration
Human,DTIwN17jeaP,Unnamed: 39,Very beautiful painting!,praise_admiration,high,expresses genuine admiration
Human,DU1U8PajE9B,Unnamed: 39,OMG I LOVED THIS MOVIE SOOOO MUCHHH SKDHDKDJKDJD❤️❤️❤️❤️❤️❤️❤️❤️,praise_admiration,high,excited language and multiple heart emojis
Human,DKcV3N1TsQm,Unnamed: 39,Love this one bro 🔥🔥🔥🔥😍,praise_admiration,high,admires work with emojis
Human,DLi3y43shZY,Unnamed: 39,Oh nooooooo that’s soo cute,praise_admiration,high,admires work with exclamations
Human,Cy-If2RN884,Unnamed: 39,Work,praise_admiration,high,short and simple word
Human,CzWZhRMPvrq,Unnamed: 39,👌🏻👌🏻♥️,emoji_only,high,no letters or digits
Human,DVOsQAMiOGY,Unnamed: 39,Fofo 😍😍😍,praise_admiration,high,Multiple enthusiastic emojis
Human,DU3SuY6CELe,Unnamed: 39,Beautiful,praise_admiration,high,expresses genuine admiration or positivity IN WORDS
Human,DSIYSSbDNd_,Unnamed: 39,"You nailed it !! The light effects, the colours .... Wow 🔥",praise_admiration,high,admires work with exclamations
Human,DQ7CQx0gr5i,Unnamed: 39,Toll geworden Silvia 🥰,praise_admiration,high,admires Silvia
Human,DS2rkiZDz2c,Unnamed: 39,Do you think your mom and stallone have anything to do with the hadids having lyme disease @kourtneykardash @kendalljenner @kimkardashian @kyliejenner,hostility_harassment,high,aggressive language and tags
Human,DUyPt9VjsQ5,Unnamed: 39,😍😍,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,Unnamed: 39,😮‍💨😮‍💨😮‍💨,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 39,❤️❤️❤️❤️❤️,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 39,😍😍😍😍😍😍😍😍😍😍😍😍😍,emoji_only,high,no letters or digits
Human,Cn0U3pipNXd,Unnamed: 39,Awesome. Love Brooklyn heights. Killer views. Especially off the fruit streets 🔥🔥,praise_admiration,high,"admires location, uses enthusiastic language"
Human,DCo8_2DRKy_,Unnamed: 39,I feel so comfortable when I watch your videos.❤️❤️🙌,praise_admiration,high,expresses genuine admiration
Human,DULiw0HjQcG,Unnamed: 39,❤️❤️❤️❤️💙💙💙💙💙💙,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,Unnamed: 39,😍🤏🏻,emoji_only,high,no letters or digits
Human,CLR_n4pH0O5,Unnamed: 39,@elishahnazarie,other,high,"tag only, no content"
Human,DMKbF9jiE18,Unnamed: 39,Nice one👏,praise_admiration,high,admires work with 👏
Human,DL41F9qgFZX,Unnamed: 39,Noice,emoji_only,high,No words or letters
Human,DC40mMHy_a0,Unnamed: 39,This looks amazing 🖤,praise_admiration,high,admires the work
Human,DKpBG-Ju0U7,Unnamed: 39,👏👏,emoji_only,high,no letters or digits
Human,CognJlkJbtU,Unnamed: 39,♥,emoji_only,high,no letters or digits
Human,DPor_WlDO4I,Unnamed: 39,this image @The._art.factory,emoji_only,high,No letters/words
Human,DDhx9Znow-I,Unnamed: 40,This is the kind of painting I wish I could step into! ❤️,praise_admiration,high,admires the painting
Human,Cyv2nzcR0ic,Unnamed: 40,This is so beautiful!!😍😍 My fav new artwork of yours ❤️,praise_admiration,high,admires work with exclamations
Human,DTIwN17jeaP,Unnamed: 40,This is gorgeous!,praise_admiration,high,expresses genuine admiration
Human,DU1U8PajE9B,Unnamed: 40,I admire your layering technique so much!! I'm afraid i would end up with everything mixing into a brown wet mush 😭😂🩷🩷😻😻,praise_admiration,high,admires layering technique
Human,DKcV3N1TsQm,Unnamed: 40,Insaneee wow love it👏🔥,praise_admiration,high,admires the work
Human,DLi3y43shZY,Unnamed: 40,😍Can this be sold as a digital download or print ?,needs_review,medium,"ambiguous language, unclear intent"
Human,Cy-If2RN884,Unnamed: 40,Nice depth,praise_admiration,high,expresses admiration for depth
Human,CzWZhRMPvrq,Unnamed: 40,❤️👌,emoji_only,high,no letters or digits
Human,DVOsQAMiOGY,Unnamed: 40,Beautiful ❤️❤️🫰🌸🌹💐,praise_admiration,high,admires the artwork
Human,DU3SuY6CELe,Unnamed: 40,Wow 😍,praise_admiration,high,admires the work
Human,DSIYSSbDNd_,Unnamed: 40,Incredible 😍🔥,praise_admiration,high,admires work with emojis
Human,DQ7CQx0gr5i,Unnamed: 40,😍,emoji_only,high,no letters or digits
Human,DS2rkiZDz2c,Unnamed: 40,Kendall. Your beautiful fingers💋,praise_admiration,high,beautiful fingers
Human,DUyPt9VjsQ5,Unnamed: 40,Someday i will experience this,neutral_question,medium,open-ended statement
Human,DMdI1V1x-FB,Unnamed: 40,Wanna see magic? Add this to your story it changes colour,humor_meme,high,clear joke with punchline
Human,DUf6bsWAXBE,Unnamed: 40,Gorgeous. 🤗❤️,praise_admiration,high,admires work with words and emojis
Human,DU4prPtDcDC,Unnamed: 40,Beautiful ❤️❤️❤️,praise_admiration,high,admires work with emojis
Human,Cn0U3pipNXd,Unnamed: 40,@tmeyer312 perf place for you,praise_admiration,high,"positive sentiment, compliment"
Human,DCo8_2DRKy_,Unnamed: 40,❤️,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 40,💙💙,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,Unnamed: 40,گوگولم🎀😭,praise_admiration,high,Emotional response with emojis
Human,CLR_n4pH0O5,Unnamed: 40,@gi.xtina olha que casal lindos! Parace conto de fadas😍😍😍,praise_admiration,high,"admires work, uses enthusiastic language"
Human,DMKbF9jiE18,Unnamed: 40,😍😍🔥,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 40,🔥🔥🔥,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 40,so cool omg never expected this,praise_admiration,high,admires work with exclamations
Human,DKpBG-Ju0U7,Unnamed: 40,Amazing Surréal Artwork Great Art And Création 🫟,praise_admiration,high,"admires work, uses French words"
Human,CognJlkJbtU,Unnamed: 40,@antoniosannino___02 questa pure è bruttina ehmmm,non_english,medium,contains non-English characters
Human,DPor_WlDO4I,Unnamed: 40,alive,needs_review,low,ambiguous slang
Human,DDhx9Znow-I,Unnamed: 41,Lovely job with the lighting!,praise_admiration,high,expresses genuine admiration
Human,Cyv2nzcR0ic,Unnamed: 41,✨💫,emoji_only,high,no letters or digits
Human,DTIwN17jeaP,Unnamed: 41,The way you use the glitter watercolors is sooo Stunning! 🥰,praise_admiration,high,admires work with words
Human,DU1U8PajE9B,Unnamed: 41,"Yes, I remember this illustration. The Barbiecore is very strong with this one and all the pink colours remind me of Spring as well. I love the atmosphere and the landscape so much, it makes you want to teleport there. ☺️🥺 Such beautiful work as always. ☺️☺️☺️",praise_admiration,high,admires work and language
Human,DLi3y43shZY,Unnamed: 41,They are so cute ❤️,praise_admiration,high,admires the work
Human,Cy-If2RN884,Unnamed: 41,🌹,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,Unnamed: 41,❤️❤️👌👍👍👍🔥🔥🔥🔥🔥This is natural and Charming art 👌,praise_admiration,high,admires natural art
Human,DVOsQAMiOGY,Unnamed: 41,Awww❤️,praise_admiration,high,admires work with emoji
Human,DU3SuY6CELe,Unnamed: 41,THE DETAILS IS INCREDIBLE😍😍😍😍😍😍😍😍,praise_admiration,high,Multiple enthusiastic emojis
Human,DSIYSSbDNd_,Unnamed: 41,Love this artwork! The colors are amazing ! ❤️❤️❤️,praise_admiration,high,admires the artwork
Human,DQ7CQx0gr5i,Unnamed: 41,❤️❤️,emoji_only,high,no letters or digits
Human,DS2rkiZDz2c,Unnamed: 41,🔥,emoji_only,high,no letters or digits
Human,DUyPt9VjsQ5,Unnamed: 41,🖤🤩,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,Unnamed: 41,❤️🙌❤️❤️🙌❤️❤️❤️,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 41,♥️♥️♥️♥️♥️♥️,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 41,Bhai temple run ki yaad aa gyi,non_english,high,contains non-English language
Human,Cn0U3pipNXd,Unnamed: 41,@francesca_ruggiero92,other,high,"tag only, no content"
Human,DCo8_2DRKy_,Unnamed: 41,❤️🔥,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 41,Absolutely beautiful and gorgeous 😍😍😍🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,praise_admiration,high,Multiple exclamation points and heart emojis convey strong admiration
Human,DPl8zFJCG_-,Unnamed: 41,he loves the sun 😍❤️,praise_admiration,high,admires the work
Human,CLR_n4pH0O5,Unnamed: 41,Lindos q amor 💘,praise_admiration,high,expresses admiration and affection
Human,DMKbF9jiE18,Unnamed: 41,❤️❤️❤️,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 41,😍😍😍😍😍😍,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 41,Wasn't she a babysitter for Richard's kids?,needs_review,low,ambiguous context
Human,DKpBG-Ju0U7,Unnamed: 41,Very nice👍,praise_admiration,high,admires the work
Human,CognJlkJbtU,Unnamed: 41,🔥🔥🔥🔥,emoji_only,high,no letters or digits
Human,DPor_WlDO4I,Unnamed: 41,👏👏👏,emoji_only,high,no letters or digits
Human,DDhx9Znow-I,Unnamed: 42,Wow this is out of the world 👏👏,praise_admiration,high,admires the work
Human,Cyv2nzcR0ic,Unnamed: 42,"So inspiring, beautiful and dreamy ✨✨✨",praise_admiration,high,admires work with words
Human,DTIwN17jeaP,Unnamed: 42,Love the glitter ❤️❤️❤️,praise_admiration,high,expresses admiration with emojis
